form,filing_date,report_date,accession_number,family,present,matched_concept_count,matched_concepts,source_url,source_sha256,coverage_denominator_policy,applicable,present_when_applicable
10-Q,2020-11-05,2020-09-30,0001501585-20-000042,statement_revenue_operating_income_tax,True,4,us-gaap:DeferredStateAndLocalIncomeTaxExpenseBenefit|us-gaap:IncomeTaxExpenseBenefit|us-gaap:OperatingIncomeLoss|us-gaap:Revenues,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000042/hii-20200930.htm,99ba70d2164893b5aed993a656ad04f02c99efffe2ef1e13b93a0c2e376431ec,ALL_PERIODIC_FILINGS,True,True
10-Q,2020-11-05,2020-09-30,0001501585-20-000042,statement_cash_flow_capex_depreciation,True,7,us-gaap:AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment|us-gaap:Depreciation|us-gaap:NetCashProvidedByUsedInFinancingActivities|us-gaap:NetCashProvidedByUsedInInvestingActivities|us-gaap:NetCashProvidedByUsedInOperatingActivities|us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired|us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000042/hii-20200930.htm,99ba70d2164893b5aed993a656ad04f02c99efffe2ef1e13b93a0c2e376431ec,ALL_PERIODIC_FILINGS,True,True
10-Q,2020-11-05,2020-09-30,0001501585-20-000042,statement_working_capital,True,7,hii:InventoryWorkInProcessAndGeneralAndAdministrativeCostsIncludedInInventoryNetOfReserves|us-gaap:AccountsPayableCurrent|us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:InventoryDisclosureTextBlock|us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings|us-gaap:InventoryRawMaterialsNetOfReserves|us-gaap:ScheduleOfInventoryCurrentTableTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000042/hii-20200930.htm,99ba70d2164893b5aed993a656ad04f02c99efffe2ef1e13b93a0c2e376431ec,ALL_PERIODIC_FILINGS,True,True
10-Q,2020-11-05,2020-09-30,0001501585-20-000042,note_segments,True,2,us-gaap:ScheduleOfSegmentReportingInformationBySegmentTextBlock|us-gaap:SegmentReportingDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000042/hii-20200930.htm,99ba70d2164893b5aed993a656ad04f02c99efffe2ef1e13b93a0c2e376431ec,ALL_PERIODIC_FILINGS,True,True
10-Q,2020-11-05,2020-09-30,0001501585-20-000042,note_revenue_and_contracts,True,5,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset|us-gaap:RevenueFromContractWithCustomerTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000042/hii-20200930.htm,99ba70d2164893b5aed993a656ad04f02c99efffe2ef1e13b93a0c2e376431ec,ALL_PERIODIC_FILINGS,True,True
10-Q,2020-11-05,2020-09-30,0001501585-20-000042,note_contract_assets_liabilities,True,4,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000042/hii-20200930.htm,99ba70d2164893b5aed993a656ad04f02c99efffe2ef1e13b93a0c2e376431ec,ALL_PERIODIC_FILINGS,True,True
10-Q,2020-11-05,2020-09-30,0001501585-20-000042,note_remaining_performance_obligation,True,1,us-gaap:RevenueRemainingPerformanceObligation,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000042/hii-20200930.htm,99ba70d2164893b5aed993a656ad04f02c99efffe2ef1e13b93a0c2e376431ec,ALL_PERIODIC_FILINGS,True,True
10-Q,2020-11-05,2020-09-30,0001501585-20-000042,note_program_accounting,True,2,us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:StockRepurchaseProgramAuthorizedAmount1,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000042/hii-20200930.htm,99ba70d2164893b5aed993a656ad04f02c99efffe2ef1e13b93a0c2e376431ec,ALL_PERIODIC_FILINGS,True,True
10-Q,2020-11-05,2020-09-30,0001501585-20-000042,note_pension,True,8,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent|us-gaap:IncreaseDecreaseInPensionAndPostretirementObligations|us-gaap:OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax|us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax|us-gaap:PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrent|us-gaap:PensionAndOtherPostretirementBenefitContributions|us-gaap:PensionAndOtherPostretirementBenefitsDisclosureTextBlock|us-gaap:PensionContributions,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000042/hii-20200930.htm,99ba70d2164893b5aed993a656ad04f02c99efffe2ef1e13b93a0c2e376431ec,ANNUAL_10K_ONLY,False,False
10-Q,2020-11-05,2020-09-30,0001501585-20-000042,note_goodwill_intangibles,True,17,us-gaap:AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife|us-gaap:AmortizationOfIntangibleAssets|us-gaap:DisposalGroupIncludingDiscontinuedOperationGoodwill1|us-gaap:DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsCurrent|us-gaap:FiniteLivedIntangibleAssetsAccumulatedAmortization|us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths|us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseYearFive|us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseYearFour|us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseYearThree|us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo|us-gaap:FiniteLivedIntangibleAssetsNet|us-gaap:Goodwill|us-gaap:GoodwillAcquiredDuringPeriod|us-gaap:GoodwillAndIntangibleAssetsDisclosureTextBlock|us-gaap:GoodwillImpairedAccumulatedImpairmentLoss|us-gaap:GoodwillPurchaseAccountingAdjustments|us-gaap:ScheduleOfGoodwillTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000042/hii-20200930.htm,99ba70d2164893b5aed993a656ad04f02c99efffe2ef1e13b93a0c2e376431ec,ANNUAL_10K_ONLY,False,False
10-Q,2020-11-05,2020-09-30,0001501585-20-000042,note_debt,True,7,us-gaap:DebtDisclosureTextBlock|us-gaap:LongTermDebt|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour|us-gaap:LongTermDebtNoncurrent|us-gaap:ProceedsFromIssuanceOfLongTermDebt,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000042/hii-20200930.htm,99ba70d2164893b5aed993a656ad04f02c99efffe2ef1e13b93a0c2e376431ec,ALL_PERIODIC_FILINGS,True,True
10-Q,2020-11-05,2020-09-30,0001501585-20-000042,note_income_taxes,True,3,us-gaap:EffectiveIncomeTaxRateContinuingOperations|us-gaap:EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate|us-gaap:IncomeTaxDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000042/hii-20200930.htm,99ba70d2164893b5aed993a656ad04f02c99efffe2ef1e13b93a0c2e376431ec,ALL_PERIODIC_FILINGS,True,True
10-Q,2020-11-05,2020-09-30,0001501585-20-000042,capital_structure,True,11,us-gaap:CashAndCashEquivalentsAtCarryingValue|us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease|us-gaap:LiabilitiesAndStockholdersEquity|us-gaap:LongTermDebt|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour|us-gaap:LongTermDebtNoncurrent|us-gaap:ProceedsFromIssuanceOfLongTermDebt|us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest|us-gaap:StockholdersEquityNoteDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000042/hii-20200930.htm,99ba70d2164893b5aed993a656ad04f02c99efffe2ef1e13b93a0c2e376431ec,ALL_PERIODIC_FILINGS,True,True
10-K,2021-02-11,2020-12-31,0001501585-21-000008,statement_revenue_operating_income_tax,True,9,hii:AdvancePaymentsandBillingsinExcessofRevenuesPolicyTextBlock|us-gaap:DeferredFederalIncomeTaxExpenseBenefit|us-gaap:DeferredIncomeTaxExpenseBenefit|us-gaap:DeferredStateAndLocalIncomeTaxExpenseBenefit|us-gaap:IncomeTaxExpenseBenefit|us-gaap:IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate|us-gaap:OperatingIncomeLoss|us-gaap:Revenues|us-gaap:ScheduleOfComponentsOfIncomeTaxExpenseBenefitTableTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,ALL_PERIODIC_FILINGS,True,True
10-K,2021-02-11,2020-12-31,0001501585-21-000008,statement_cash_flow_capex_depreciation,True,10,us-gaap:AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment|us-gaap:Depreciation|us-gaap:DepreciationDepletionAndAmortization|us-gaap:NetCashProvidedByUsedInFinancingActivities|us-gaap:NetCashProvidedByUsedInInvestingActivities|us-gaap:NetCashProvidedByUsedInOperatingActivities|us-gaap:PaymentsToAcquireBusinessesGross|us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired|us-gaap:PaymentsToAcquireProductiveAssets|us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,ALL_PERIODIC_FILINGS,True,True
10-K,2021-02-11,2020-12-31,0001501585-21-000008,statement_working_capital,True,8,us-gaap:AccountsPayableCurrent|us-gaap:GovernmentContractorsInventoryPolicyPolicyTextBlock|us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:InventoryDisclosureTextBlock|us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings|us-gaap:InventoryRawMaterialsNetOfReserves|us-gaap:InventoryWorkInProcessNetOfReserves|us-gaap:ScheduleOfInventoryCurrentTableTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,ALL_PERIODIC_FILINGS,True,True
10-K,2021-02-11,2020-12-31,0001501585-21-000008,note_segments,True,1,us-gaap:SegmentReportingDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,ALL_PERIODIC_FILINGS,True,True
10-K,2021-02-11,2020-12-31,0001501585-21-000008,note_revenue_and_contracts,True,3,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,ALL_PERIODIC_FILINGS,True,True
10-K,2021-02-11,2020-12-31,0001501585-21-000008,note_contract_assets_liabilities,True,3,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,ALL_PERIODIC_FILINGS,True,True
10-K,2021-02-11,2020-12-31,0001501585-21-000008,note_remaining_performance_obligation,True,1,us-gaap:RevenueRemainingPerformanceObligation,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,ALL_PERIODIC_FILINGS,True,True
10-K,2021-02-11,2020-12-31,0001501585-21-000008,note_program_accounting,True,2,us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:StockRepurchaseProgramAuthorizedAmount1,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,ALL_PERIODIC_FILINGS,True,True
10-K,2021-02-11,2020-12-31,0001501585-21-000008,note_pension,True,20,hii:DeferredTaxAssetTaxDeferredExpenseCompensationAndBenefitsPensionAndPostretirementBenefits|hii:OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansOtherAdjustmentsBeforeTax|us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent|us-gaap:DefinedBenefitPlanPensionPlanWithProjectedBenefitObligationInExcessOfPlanAssetsPlanAssets|us-gaap:DefinedBenefitPlanPensionPlanWithProjectedBenefitObligationInExcessOfPlanAssetsProjectedBenefitObligation|us-gaap:DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation|us-gaap:DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets|us-gaap:IncreaseDecreaseInPensionAndPostretirementObligations|us-gaap:OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax|us-gaap:OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax|us-gaap:OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax|us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax|us-gaap:PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrent|us-gaap:PensionAndOtherPostretirementBenefitContributions|us-gaap:PensionAndOtherPostretirementBenefitsDisclosureTextBlock|us-gaap:PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities|us-gaap:PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesCurrentAndNoncurrent|us-gaap:PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent|us-gaap:PensionAndOtherPostretirementPlansPolicy|us-gaap:PensionContributions,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,ANNUAL_10K_ONLY,True,True
10-K,2021-02-11,2020-12-31,0001501585-21-000008,note_goodwill_intangibles,True,22,us-gaap:AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife|us-gaap:AmortizationOfIntangibleAssets|us-gaap:DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets|us-gaap:DisposalGroupIncludingDiscontinuedOperationGoodwill1|us-gaap:DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsCurrent|us-gaap:FiniteLivedIntangibleAssetsAccumulatedAmortization|us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths|us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseYearFive|us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseYearFour|us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseYearThree|us-gaap:FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo|us-gaap:FiniteLivedIntangibleAssetsNet|us-gaap:Goodwill|us-gaap:GoodwillAcquiredDuringPeriod|us-gaap:GoodwillAndIntangibleAssetImpairment|us-gaap:GoodwillAndIntangibleAssetsDisclosureTextBlock|us-gaap:GoodwillAndIntangibleAssetsPolicyTextBlock|us-gaap:GoodwillImpairedAccumulatedImpairmentLoss|us-gaap:GoodwillImpairmentLoss|us-gaap:GoodwillPurchaseAccountingAdjustments|us-gaap:GoodwillTranslationAndPurchaseAccountingAdjustments|us-gaap:ScheduleOfGoodwillTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,ANNUAL_10K_ONLY,True,True
10-K,2021-02-11,2020-12-31,0001501585-21-000008,note_debt,True,8,us-gaap:DebtDisclosureTextBlock|us-gaap:LongTermDebt|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour|us-gaap:LongTermDebtNoncurrent|us-gaap:ProceedsFromIssuanceOfLongTermDebt|us-gaap:RepaymentsOfLongTermDebt,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,ALL_PERIODIC_FILINGS,True,True
10-K,2021-02-11,2020-12-31,0001501585-21-000008,note_income_taxes,True,3,us-gaap:EffectiveIncomeTaxRateContinuingOperations|us-gaap:IncomeTaxDisclosureTextBlock|us-gaap:ScheduleOfEffectiveIncomeTaxRateReconciliationTableTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,ALL_PERIODIC_FILINGS,True,True
10-K,2021-02-11,2020-12-31,0001501585-21-000008,capital_structure,True,15,hii:CashAndCashEquivalentsMaturityPeriod|us-gaap:CashAndCashEquivalentsAtCarryingValue|us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease|us-gaap:CashAndCashEquivalentsPolicyTextBlock|us-gaap:LiabilitiesAndStockholdersEquity|us-gaap:LongTermDebt|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour|us-gaap:LongTermDebtNoncurrent|us-gaap:ProceedsFromIssuanceOfLongTermDebt|us-gaap:RepaymentsOfLongTermDebt|us-gaap:StockholdersEquity|us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest|us-gaap:StockholdersEquityNoteDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,ALL_PERIODIC_FILINGS,True,True
10-Q,2021-05-06,2021-03-31,0001501585-21-000018,statement_revenue_operating_income_tax,True,4,us-gaap:DeferredStateAndLocalIncomeTaxExpenseBenefit|us-gaap:IncomeTaxExpenseBenefit|us-gaap:OperatingIncomeLoss|us-gaap:Revenues,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000018/hii-20210331.htm,d214a14aa150b01157d383205dc3c2564c50833b33db3ce5d7f1629c4785fdc1,ALL_PERIODIC_FILINGS,True,True
10-Q,2021-05-06,2021-03-31,0001501585-21-000018,statement_cash_flow_capex_depreciation,True,7,us-gaap:AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment|us-gaap:Depreciation|us-gaap:NetCashProvidedByUsedInFinancingActivities|us-gaap:NetCashProvidedByUsedInInvestingActivities|us-gaap:NetCashProvidedByUsedInOperatingActivities|us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired|us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000018/hii-20210331.htm,d214a14aa150b01157d383205dc3c2564c50833b33db3ce5d7f1629c4785fdc1,ALL_PERIODIC_FILINGS,True,True
10-Q,2021-05-06,2021-03-31,0001501585-21-000018,statement_working_capital,True,7,hii:InventoryWorkInProcessAndGeneralAndAdministrativeCostsIncludedInInventoryNetOfReserves|us-gaap:AccountsPayableCurrent|us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:InventoryDisclosureTextBlock|us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings|us-gaap:InventoryRawMaterialsNetOfReserves|us-gaap:ScheduleOfInventoryCurrentTableTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000018/hii-20210331.htm,d214a14aa150b01157d383205dc3c2564c50833b33db3ce5d7f1629c4785fdc1,ALL_PERIODIC_FILINGS,True,True
10-Q,2021-05-06,2021-03-31,0001501585-21-000018,note_segments,True,2,us-gaap:ScheduleOfSegmentReportingInformationBySegmentTextBlock|us-gaap:SegmentReportingDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000018/hii-20210331.htm,d214a14aa150b01157d383205dc3c2564c50833b33db3ce5d7f1629c4785fdc1,ALL_PERIODIC_FILINGS,True,True
10-Q,2021-05-06,2021-03-31,0001501585-21-000018,note_revenue_and_contracts,True,5,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset|us-gaap:RevenueFromContractWithCustomerTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000018/hii-20210331.htm,d214a14aa150b01157d383205dc3c2564c50833b33db3ce5d7f1629c4785fdc1,ALL_PERIODIC_FILINGS,True,True
10-Q,2021-05-06,2021-03-31,0001501585-21-000018,note_contract_assets_liabilities,True,4,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000018/hii-20210331.htm,d214a14aa150b01157d383205dc3c2564c50833b33db3ce5d7f1629c4785fdc1,ALL_PERIODIC_FILINGS,True,True
10-Q,2021-05-06,2021-03-31,0001501585-21-000018,note_remaining_performance_obligation,True,1,us-gaap:RevenueRemainingPerformanceObligation,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000018/hii-20210331.htm,d214a14aa150b01157d383205dc3c2564c50833b33db3ce5d7f1629c4785fdc1,ALL_PERIODIC_FILINGS,True,True
10-Q,2021-05-06,2021-03-31,0001501585-21-000018,note_program_accounting,True,2,us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:StockRepurchaseProgramAuthorizedAmount1,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000018/hii-20210331.htm,d214a14aa150b01157d383205dc3c2564c50833b33db3ce5d7f1629c4785fdc1,ALL_PERIODIC_FILINGS,True,True
10-Q,2021-05-06,2021-03-31,0001501585-21-000018,note_pension,True,8,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent|us-gaap:IncreaseDecreaseInPensionAndPostretirementObligations|us-gaap:OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax|us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax|us-gaap:PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrent|us-gaap:PensionAndOtherPostretirementBenefitContributions|us-gaap:PensionAndOtherPostretirementBenefitsDisclosureTextBlock|us-gaap:PensionContributions,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000018/hii-20210331.htm,d214a14aa150b01157d383205dc3c2564c50833b33db3ce5d7f1629c4785fdc1,ANNUAL_10K_ONLY,False,False
