as_of_date,ticker,target_period,provider,metric,value,source_path,source_hash,created_at
2026-07-31,MTDR,2024Q4,FMP,REVENUE_USD,1000644625.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2024Q3,FMP,REVENUE_USD,836693083.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2024Q2,FMP,REVENUE_USD,822125250.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2024Q1,FMP,REVENUE_USD,737142364.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2023Q4,FMP,REVENUE_USD,842958500.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2023Q3,FMP,REVENUE_USD,707796273.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2023Q2,FMP,REVENUE_USD,636906000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2023Q1,FMP,REVENUE_USD,544722273.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2022Q4,FMP,REVENUE_USD,646645900.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2022Q3,FMP,REVENUE_USD,736858877.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2022Q2,FMP,REVENUE_USD,815413667.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2022Q1,FMP,REVENUE_USD,599894250.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2021Q4,FMP,REVENUE_USD,428015100.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2021Q3,FMP,REVENUE_USD,376940803.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2021Q2,FMP,REVENUE_USD,357792364.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2021Q1,FMP,REVENUE_USD,263907636.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2020Q4,FMP,REVENUE_USD,239673464.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2020Q3,FMP,REVENUE_USD,192669615.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2020Q2,FMP,REVENUE_USD,165913668.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2020Q1,FMP,REVENUE_USD,230300658.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2019Q4,FMP,REVENUE_USD,258826663.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2019Q3,FMP,REVENUE_USD,230085878.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2019Q2,FMP,REVENUE_USD,214065663.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2019Q1,FMP,REVENUE_USD,197927927.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2018Q4,FMP,REVENUE_USD,203695243.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2018Q3,FMP,REVENUE_USD,155383500.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2018Q2,FMP,REVENUE_USD,170124658.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2018Q1,FMP,REVENUE_USD,169937777.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2017Q4,FMP,REVENUE_USD,141287160.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2017Q3,FMP,REVENUE_USD,93762157.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2017Q2,FMP,REVENUE_USD,117828181.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2017Q1,FMP,REVENUE_USD,125124238.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2016Q4,FMP,REVENUE_USD,84973000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2016Q3,FMP,REVENUE_USD,14788833.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2016Q2,FMP,REVENUE_USD,451760000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2016Q1,FMP,REVENUE_USD,46909375.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2015Q3,FMP,REVENUE_USD,98410000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2015Q2,FMP,REVENUE_USD,46857600.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2015Q1,FMP,REVENUE_USD,72412000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2014Q3,FMP,REVENUE_USD,128832555.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2014Q2,FMP,REVENUE_USD,82642727.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2014Q1,FMP,REVENUE_USD,86310000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2013Q3,FMP,REVENUE_USD,62684244.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2013Q2,FMP,REVENUE_USD,23279647.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2013Q1,FMP,REVENUE_USD,27443000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2012Q3,FMP,REVENUE_USD,29236923.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2012Q2,FMP,REVENUE_USD,37796000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,MTDR,2012Q1,FMP,REVENUE_USD,40142929.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=MTDR.json,4927687c69094baf59dc04a576ed9fcba504af3b8eaceb2afa20b86d791c1595,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2028Q4,FMP,REVENUE_USD,611000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2028Q3,FMP,REVENUE_USD,609000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2028Q2,FMP,REVENUE_USD,607000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2028Q1,FMP,REVENUE_USD,605000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2027Q4,FMP,REVENUE_USD,577557000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2027Q3,FMP,REVENUE_USD,565435750.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2027Q2,FMP,REVENUE_USD,554031250.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2027Q1,FMP,REVENUE_USD,548240270.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2026Q4,FMP,REVENUE_USD,577104799.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2026Q3,FMP,REVENUE_USD,576209791.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2026Q2,FMP,REVENUE_USD,594087787.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2026Q1,FMP,REVENUE_USD,511375589.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2025Q4,FMP,REVENUE_USD,520513651.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2025Q3,FMP,REVENUE_USD,517652255.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2025Q2,FMP,REVENUE_USD,526457026.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2025Q1,FMP,REVENUE_USD,559588848.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2024Q4,FMP,REVENUE_USD,558312327.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2024Q3,FMP,REVENUE_USD,540234699.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2024Q2,FMP,REVENUE_USD,542280624.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2024Q1,FMP,REVENUE_USD,505844868.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2023Q4,FMP,REVENUE_USD,555309010.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2023Q3,FMP,REVENUE_USD,513212992.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2023Q2,FMP,REVENUE_USD,414014756.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2023Q1,FMP,REVENUE_USD,394098561.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2022Q4,FMP,REVENUE_USD,391035389.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
2026-07-31,NOG,2022Q3,FMP,REVENUE_USD,379747693.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=NOG.json,b76464cf16abfa7d00b0b3d17a86c7d94ab29a352340efe6208dda02dbe7d646,2026-09-02T16:40:54+00:00
